2,Community Name,,Used For,Alternate Names/Spellings,Cultural Affiliations,Political Affiliations,Language(s),Treaty/Agreement/Settlement,Band #,Reserve/Settlement Name,Reserve/Settlement Location (NRCan),Source(s),Notes,Vetted by,Vetted date,,,,,,,,,,,,,,,
742,Tsimshian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Tsleil-Waututh Nation,,Burrard,,Coast Salish,Naut'sa mawt Tribal Council,"Halq'eméylem hən̓q̓əmin̓əm̓
English",,549,"Burrard Inlet 3
Inlailawatash 4
Inlailawatash 4A","http://www4.rncan.gc.ca/search-place-names/unique/JDKCL
http://www4.rncan.gc.ca/search-place-names/unique/JDKCK
http://www4.rncan.gc.ca/search-place-names/unique/JDKCN","https://twnation.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=549","""People of the inlet.""","Morning Star Padilla
Tim Knight","10Aug2018
19Jun2019",,,,,,,,,,,,,,,
744,Tsq’escen,,Canim Lake,Tsk’weylecw,Northern Secwepemc te Qelmucw,Northern Shuswap Tribal Council,Secwepemctsín,,,,,http://northernshuswaptribalcouncil.com/,Canim Lake near 100 Mile House,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
745,Tsuut’ina Nation,,"Sarcee, Sarsi",,,,"Tsuut'ina
English",Treaty 7,432,Tsuu T'ina Nation 145,http://www4.rncan.gc.ca/search-place-names/unique/IAUFB,"http://tsuutinanation.com/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=432
http://www.makingtreaty7.com/",,Sharon Farnel,May. 2019,,,,,,,,,,,,,,,
746,Tuktoyaktuk,,,"Sǫ̀mbak'è
Tuktuuyaqtuuq",Inuvialuit,Inuvialuit Regional Corporation,"English
Inuvialuktun
Inuinnaqtun
Inuktitut","Inuvialuit Final Agreement
Treaty 11",n/a,,62°27'N/114°22'W / 85-J,"http://irc.inuvialuit.com/community/tuktoyaktuk
http://www.tuktoyaktuk.ca/","Named for the Yellowknives.; Traditional pronounciation: sawm-ba-k-ay; Translation: money place; Tuktoyaktuk: ""place resembling a caribou""","Lisc Daley
Carol Rigby
(Tim Knight)","14Sep2018
08Mar2019",,,,,,,,,,,,,,,
747,Tulita,,Fort Norman,Łútsę̀lk'é,,,,Treaty 11,n/a,,62°24'N/110°44'W / 75-L,NWT Place Name Gazette,"Changed from Snowdrift Jul. 1, 1992. Possibly named for Snowdrift River Mission (1860).; Traditional pronounciation: hloot-sul-k-ay; Translation: place of the łútsę̀l, a type of small fish",Lisc Daley,14Sep2018,,,,,,,,,,,,,,,
748,Tuscarora,,Ska-Ruh-Reh,,,Haudenosaunee Confederacy,,,,,,https://www.haudenosauneeconfederacy.com/the-league-of-nations/,New York?,,,,,,,,,,,,,,,,,
749,Tutela,,,,,Haudenosaunee Confederacy,,,,,,https://www.haudenosauneeconfederacy.com/the-league-of-nations/,Part of Six Nations Confederacy?,,,,,,,,,,,,,,,,,
750,Tzeachten First Nation,,,Ch’iyáqtel,Stó:lō Nation,"Stó:lō Xwexwilmexw Treaty Association
Ts'elxweyeqw Tribe","Halq'eméylem
English",,575,"Grass 15
Pekw'Xe:yles (Peckquaylis)
Tzeachten 13","http://www4.rncan.gc.ca/search-place-names/unique/JDJPH
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/JDJNH","http://tzeachten.ca/
http://sxta.bc.ca/sxta-communities/tzeachten/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=575",,"Morning Star Padilla
Tim Knight","15Aug2018
20Jun2019",,,,,,,,,,,,,,,
751,Uchucklesaht (People),,,,Southern Region,"Nuu-chah-nulth Tribal Council, Maa-nulth First Nations Treaty Society",Nuučaan̓uɫ,,,,,https://www.uchucklesaht.ca/cms.asp,Port Alberni,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
752,Ugpi’ganjig First Nation,,Eel River Bar First Nation,Eel River Bar First Nation,Mi'kmaq,North Shore MicMac District Council,"Mi'kmaw
English",Peace and Friendship Treaties,8,"Eel River 3
Indian ranch
moose meadows 4","3.2 km south of dalhousie
2.4 km south of dalhousie
32 km km south of dalhousie","http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=8 http://www.ugpi-ganjig.ca/
https://www.nsmdc.ca/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,"Nathelie Mainville
Patricia Knockwood",2019-06-14,,,,,,,,,,,,,,,
753,Ulkatcho,,,,,"Carrier Chilcotin Tribal Council, Southern Dakelh Nation Alliance",Dakelh,,,,,http://carrierchilcotin.org/ulkatcho-first-nation/,Anahim Lake,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
754,Ulukhaktok,,Holman,Ulukhaqtuuq,Inuvialuit,Inuvialuit Regional Corporation,"English
Inuvialuktun
Inuinnaqtun
Inuktitut","Inuvialuit Final Agreement
Treaty 11",n/a,,,http://irc.inuvialuit.com/community/ulukhaktok,"Changed from Holman April 1, 2006. Previously named for John R. Holman, asst. surgeon of 'Diligence', 1853-54; Ulukhaktok: ""place where one finds materials to make ulus""","Carol Rigby
(Tim Knight)",08Mar2019,,,,,,,,,,,,,,,
755,Umingmaktok,,Bay Chimo,"ᐅᒥᖕᒪᒃᑑᖅ
 Umingmaktuuq",Inuit,"Settlement, Kitikmeot Region, NLCA",Inuinnaqtun,Nunavut Land Claim Agreement (NLCA),n/a,,67°41′56″N 107°55′27″W Nunavut,"GN document ""Community_Name""
Wikipedia","Depoplulated settlement. Inuktitut name means either ""he or she caught a muskox"" or ""like a muskox"". Conflicting info.",Carol Rigby,08Mar2019,,,,,,,,,,,,,,,
756,Umiujaq,,,ᐅᒥᐅᔭᖅ,Inuit,"Kativik Regional Government
Makivik Corporation","Inuktitut
English
French",James Bay/Northern Quebec,n/a,,"Nunavik, Quebec","http://www.makivik.org/umiujaq
http://www.makivik.org/our-communities
http://www.krg.ca/iu/home-iu/nunavik-maps","Umiujaq: ""which resembles a boat""","Carol Rigby
(Tim Knight)",10Mar2019,,,,,,,,,,,,,,,
757,Union Bar First Nation,,Aywawwis,,"Coast Salish
Stó:lō Nation",,"Halq'eméylem hən̓q̓əmin̓əm̓
English",,588,"Aywawwis 15
Kawkawa Lake 16
Klaklacum 12
Puckatholetchin 11
Skawahlum 10
Swahliseah 14
Trafalgar Flat 13","http://www4.rncan.gc.ca/search-place-names/unique/JDJOG
http://www4.rncan.gc.ca/search-place-names/unique/JDJOE
http://www4.rncan.gc.ca/search-place-names/unique/JDJOJ
http://www4.rncan.gc.ca/search-place-names/unique/JDJOK
http://www4.rncan.gc.ca/search-place-names/unique/JDJOL
http://www4.rncan.gc.ca/search-place-names/unique/JDJOH
http://www4.rncan.gc.ca/search-place-names/unique/JDJOI","http://www.unionbarfirstnations.com/
http://bcafn.ca/community/union-bar/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=588",Community website unavailable see archived version on Internet Archive https://web.archive.org/web/20160703213101/http://www.unionbarfirstnations.com/phpBB3_305/.,"Morning Star Padilla
Tim Knight","10Aug2018
19Jun2019",,,,,,,,,,,,,,,
758,Upper Cayuga,,,,,"Six Nations of the Grand River
Haudenosaunee Confederacy",English,Upper Canada Treaties Area 2,249,"Glebe Farm 40B
Six Nations 40","http://www4.rncan.gc.ca/search-place-names/unique/FESYR
http://www4.rncan.gc.ca/search-place-names/unique/FETBQ","http://i36466.wixsite.com/learninglonghouse/cayuga
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=249",,Tim Knight,24Jan2019,#REF!,,,,,,,,,,,,,,
759,Upper Similkameen,,,,,Okanagan Nation Alliance,Nsyilxcən,,,,,http://www.mascotmine.com/about/about.html,Hedley-Princeton,Morning Star Padilla,17Aug2018,,,,,,,,,,,,,,,
760,Vuntut Gwitchin First Nation,,,,Gwich'in Nation,Council of Yukon First Nations,"Athapaskan 
Gwich'in","Vuntut Gwitchin First Nation Final Agreement (May 29, 1993)
Vuntut Gwitchin First Nation Self-Government Agreement (May 29, 1993)",496,Old Crow,http://www4.rncan.gc.ca/search-place-names/unique/KAEVF,"https://www.vgfn.ca
http://www.oldcrow.ca
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=496",,Tim Knight,22Mar2019,,,,,,,,,,,,,,,
761,Waabigoniiw Saaga’iganiiw Anishinaabeg,,Wabigoon Lake Ojibway Nation,,"Anishnabek
Ojibway","Grand Council of Treaty 3
Bimose Tribal Council","Ojibwemowin
English",Treaty 3,157,Wabigoon Lakw 27,http://www4.rncan.gc.ca/search-place-names/unique/FETBW,"http://wabigoonlakeon.ca
http://www.firstnation.ca/wabigoon-lake
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=157",,Tim Knight,08Mar2019,,,,,,,,,,,,,,,
762,Wabaseemoong First Nation,,"Wabaseemoong (White Dog)
Wabaseemoong Independent Nations
Wabaseemoong Traditional Land Use Area (TLUA)",,Anishnabek,"Grand Council of Treaty 3
Bimose Tribal Council",English,Treaty 3,150,"Agency 30
One Man Lake 29
Swan Lake 29
Wabaseemoong","http://www4.rncan.gc.ca/search-place-names/unique/FESXJ
http://www4.rncan.gc.ca/search-place-names/unique/FESWK
http://www4.rncan.gc.ca/search-place-names/unique/FESXA
http://www4.rncan.gc.ca/search-place-names/unique/FIFZO","http://www.win-tlua.ca
http://www.firstnation.ca/wabaseemoong-whitedog
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=150","The Wabaseemoong Independent Nations include the communities of One Man Lake , Swan Lake and White Dog.",Tim Knight,07Mar2019,,,,,,,,,,,,,,,
763,Wabauskang First Nation,,,,"Anishnabek
Ojibway
Saulteaux","Grand Council of Treaty 3
Bimose Tribal Council","Ojibwemowin
English",Treaty 3,156,Waubuskang 21,http://www4.rncan.gc.ca/search-place-names/unique/FETBV,"https://wabauskang.com
http://www.firstnation.ca/wabauskang
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=156",,Tim Knight,08Mar2019,,,,,,,,,,,,,,,
764,Wagmatcook First Nation,,Wagmatcook,,Mi'kmaq,Union of Nova Scotia Indians,"English
Mi'kmaw",Peace and Friendship Treaties,28,"Malagawatch 4
Margaree 25
Wagmatcook 1","62 km SW of Sydney
68.8 km NW of Sydney
51 km west of sydney","https://novascotia.ca/abor/aboriginal-people/community-info/
http://www.wagmatcook.com/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,Patricia Knockwood,2019-06-14,,,,,,,,,,,,,,,
765,Wahgoshig First Nation,,"Abitibi Band of Abitibi Indians
Abitibi First Nation
Wahgoshig First Nation, (Abitibi #70)",,"Anishnabek
Cree","Nishnawbe-Aski Nation
Wabun Tribal Council","Cree
English",Treaty 9,233,Abitibi 70,http://www4.rncan.gc.ca/search-place-names/unique/FESXI,"https://www.wahgoshigfirstnation.com/home
http://www.firstnation.ca/wahgoshig
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=233
http://www.anishinabe-history.com/first-nation/abitibi.shtml",,Tim Knight,08Mar2019,,,,,,,,,,,,,,,
766,Wahnapitae First Nation,,Wahnapitaeping First Nation,,"Anishnabek
Ojibway","Union of Ontario Indians
Waabnoong Bemjiwang Association of First Nations","Ojibwemowin
English",Robinson-Huron Treaty,232,Wahnapitae 11,http://www4.rncan.gc.ca/search-place-names/unique/FETJL,"http://wahnapitaefirstnation.com
http://wahnapitae.com
http://www.firstnation.ca/wahnapitae
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=232",,Tim Knight,08Mar2019,,,,,,,,,,,,,,,
767,Wahpeton,,Wahpeton Dakota Nation,,,Prince Albert Grand Council,,,358,,,https://www.pagc.sk.ca/first-nations/wahpeton/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
768,Wahta Mohawks,,"Wahta Mohawk
Wahta Mohawks, (Mohawks of Gibson)",,"Mohawk
Kanien’kehake","Association of Iroquois and Allied Indians 
Unaffiliated","Kanien'keha
English",Williams Treaty,134,"Indian River 1
Wahta Mohawk Territory","http://www4.rncan.gc.ca/search-place-names/unique/FESVX
http://www4.rncan.gc.ca/search-place-names/unique/FEUQY","http://www.wahtamohawks.com
http://www.firstnation.ca/wahta-mohawks
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=134","A Mohawk group of people relocated to Muskoka area in 1881 from the Kanesatake, Oka, Quebec.",Tim Knight,08Mar2019,,,,,,,,,,,,,,,
769,"Walpole Island First Nation, Bkejwanong Territory",,"Bkejwanong First Nation
Bkejwanong Territory, Walpole Island First Nation
Walpole Island First Nation",,"Anishnabek
Ojibway
Odawa",Independent,English,Upper Canada Treaties Area 2,170,Wapole Island 46,http://www4.rncan.gc.ca/search-place-names/unique/FESXB,"http://www.bkejwanong.ca/
https://walpoleislandfirstnation.ca/
http://www.firstnation.ca/walpole-island-bkejwanong-first-nation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=170","""Walpole Island is known as the resting place of Tecumseh, prominent 19th-century leader of the Native American tribe known as the Shawnee.""--Wikipedia",Tim Knight,17Jan2019,,,,,,,,,,,,,,,
770,Wapekeka First Nation,,Wapekeka (Angling Lake),,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Shibogama First Nations Council","Anishininimowin
English",Treaty 9,206,"Wapekeka Reserve 1
Wapekeka Reserve 2","http://www4.rncan.gc.ca/search-place-names/unique/FESXC
http://www4.rncan.gc.ca/search-place-names/unique/FESXD","http://www.wapekeka.ca
http://www.firstnation.ca/wapekeka-angling-lake
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=206",,Tim Knight,08Mar2019,,,,,,,,,,,,,,,
771,War Lake First Nation,,,,Cree,Keewatin Tribal Council,"Cree
English",,323,"Atkinson Lake
Atkinson Lake A
Atkinson Lake B
Atkinson Lake C
Beach Lake
Cyril Lake
Dafoe River
Mooseocoot
Mooseocoot 2
Mooseocoot 3
Mooseocoot 4
Part War Lake B
War Lake A","no NRCan listing
no NRCan listing
no NRCan listing
no NRCan listing
no NRCan listing
no NRCan listing
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/GBPJC
http://www4.rncan.gc.ca/search-place-names/unique/GBSMX
http://www4.rncan.gc.ca/search-place-names/unique/GBSMY
no NRCan listing
no NRCan listing
no NRCan listing","https://www.facebook.com/groups/248578568647344/
http://www.ktc.ca/up-coming-events/war-lake/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=323",,Tim Knight,14Jun2019,,,,,,,,,,,,,,,
772,Wasagamack First Nation,,,,"Ojibway
Cree",,"Oji-Cree
English",Treaty 5,299,"Feather Rapids
Naytawunkank
Wasagamack","http://www4.rncan.gc.ca/search-place-names/unique/GBPKB
http://www4.rncan.gc.ca/search-place-names/unique/GBPKD
http://www4.rncan.gc.ca/search-place-names/unique/GBPKA","http://wasagamackfirstnation.com/
https://www.judy-klassen.ca/wasagamack-first-nation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=299","""Adhesion to Treaty No. 5""",Tim Knight,14Jun2019,,,,,,,,,,,,,,,
773,Wasauksing First Nation,,"Parry Island First Nation
Wasauksing",,"Anishnabek
Ojibway
Odawa
Pottawatomi","Union of Ontario Indians
Unaffiliated","Ojibwemowin
English",Williams Treaty,136,Parry Island First Nation,http://www4.rncan.gc.ca/search-place-names/unique/FESWL,"https://wasauksing.ca
https://web.archive.org/web/20071025061155/
http://www.angelfire.com/band/WasauksingFN/WFN.html
http://www.firstnation.ca/wasauksing
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=136","""White Birch Reflecting off Water""",Tim Knight,10Mar2019,,,,,,,,,,,,,,,
774,Waterhen Lake,,Waterhen Lake First Nation,Sîkîp Sâkahikan First Nation,,Meadow Lake Tribal Council,,Treaty 6,402,,,https://www.mltc.net/waterhen-lake-first-nation.php,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
775,Wauzhushk Onigum Nation,,"Anishinabe of Wauzhushk Onigum
Wauzhushk Onigum (Rat Portage)
Wauzhusk Onigum First Nation
Wauzhusk Onigum First Nation, Rat Portage",,Anishnabek,"Grand Council of Treaty 3
Anishinaabeg of Kabapikotawangag Resource Council","Ojibwemowin
English",Treaty 3,153,"Agency 30
Kenora 38B","http://www4.rncan.gc.ca/search-place-names/unique/FESXJ
http://www4.rncan.gc.ca/search-place-names/unique/FESVZ","https://www.wonation.org
http://www.firstnation.ca/wauzhushk-onigum-rat-portage
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=153",,Tim Knight,10Mar2019,,,,,,,,,,,,,,,
776,Wawakapewin First Nation,,"Waawaagabewin Nistam Anishininiwaad
Wawakapewin
Wawakapewin (Long Dog Lake)",,"Anishnabek
Oji-Cree","Nishnawbe-Aski Nation
Shibogama First Nations Council","Anishininimowin
Englishh",Treaty 9,234,Wawakapewin,http://www4.rncan.gc.ca/search-place-names/unique/FETCG,"http://wawakapewin.com
http://www.firstnation.ca/wawakapewin-long-dog
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=234",Used for reference from Wikipedia article.,Tim Knight,10Mar2019,,,,,,,,,,,,,,,
777,Waywayseecappo First Nation,,Waywayseecappo First Nation Treaty Four - 1874,,,Dakota Ojibway Tribal Council,,Treaty 4,285,"Treaty Four Reserve Grounds 77
Waywayseecappo First Nation","http://www4.rncan.gc.ca/search-place-names/unique/HAYGA
http://www4.rncan.gc.ca/search-place-names/unique/GBPJD","https://www.facebook.com/groups/512878572205112
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=285
https://www.aadnc-aandc.gc.ca/eng/1418853369350/1418854433358#chp1",Located in Treaty 2 but are signatory to Treaty 4.,Tim Knight,14Jun2019,,,,,,,,,,,,,,,
778,We'koqma'q First Nation,,Waycobah First Nation,Whycocomagh,Mi'kmaq,Union of Nova Scotia Indians,"English
Mi'kmaw",Peace and Friendship Treaties,29,"Malagawatch 4
Whycocomagh 2","62 km SW of Sydney
70 km W of Sydney","https://www.cbu.ca/indigenous-affairs/unamaki-college/mikmaq-resource-centre/mikmaw-band-councils/mikmaw-bands-in-nova-scotia/#waycobah
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=29
https://novascotia.ca/abor/aboriginal-people/community-info/waycobahfirstnation/ 
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",Can't get site to work: http://www.waycobah.ca/ ; Existing LC authority: http://id.loc.gov/authorities/names/no2015137057.html ;,Patricia Knockwood,2019-06-14,,,,,,,,,,,,,,,
779,Webequie First Nation,,,,"Anishnabek
Ojibway","Nishnawbe-Aski Nation
Matawa First Nations","Ojibwemowin
English",Treaty 9,240,Webequie,http://www4.rncan.gc.ca/search-place-names/unique/FETCY,"http://www.webequie.ca
http://www.firstnation.ca/webequie
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=240","""Shaking head from side to side""",Tim Knight,10Mar2019,,,,,,,,,,,,,,,
780,Weenusk First Nation,,"Weenusk (Peawanuck)
Wīnāsko Ininiwak",,"Anishnabek
Cree","Nishnawbe-Aski Nation
Mushkegowuk Council","Cree
English",Treaty 9,146,Winisk 90,http://www4.rncan.gc.ca/search-place-names/unique/FESXH,"http://www.firstnation.ca/weenusk-peawanuck
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=146",Used for reference from Wikipedia article.,Tim Knight,10Mar2019,,,,,,,,,,,,,,,
781,Wei Wai Kai,,"Cape Mudge First Nation/Indian Band, Lekwiltok, Laich-kwil-tach, Euclataws",,Liqwiltokw,"Kwakiutl District Council, Laich-Kwil-Tach Treaty Society",Kwak'wala/Lik’wala,,,,,https://wewaikai.com/,"Quadra Island, Vancouver Island",Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
782,Wei Wei Kum,,"Campbell River First Nation/Indian Band, Lekwiltok, Laich-kwil-tach, Euclataws",,Liqwiltokw,"Kwakiutl District Council, Nanwakolas Council",Kwak'wala/Lik’wala,,,,,https://weiwaikum.ca/,Northern Vancouver Island,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
783,Wekweètı̀,,Snare Lakes / Wekwetı̀,,,,,Treaty 11,n/a,,64°11'N/114°11'W / 86-B,NWT Place Name Gazette,"Changed from Snare Lakes Nov. 1, 1998, named for Snare Lake with addition of possessive’s’. Changed from Wekwetı̀ Aug. 4, 2005; Wekweètı̀: ""rock lake""","Lisc Daley
(Tim Knight)",08Jun2019,,,,,,,,,,,,,,,
784,Wesley First Nation,,,,,,"Nakoda/Stoney (Isga I'abi)
English",Treaty 7,475,"Big Horn 144A
Eden Valley 216
Stoney 142-143-144
Stoney 142B","http://www4.rncan.gc.ca/search-place-names/unique/IAUBF
http://www4.rncan.gc.ca/search-place-names/unique/IAUBG
http://www4.rncan.gc.ca/search-place-names/unique/IAUBH
http://www4.rncan.gc.ca/search-place-names/unique/IAUBI","http://www.stoneynation.com/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=475
http://www.makingtreaty7.com/
http://www.wesley-nation.ca/",,Sharon Farnel,May. 2019,,,,,,,,,,,,,,,
785,West Moberly,,Hudson Hope,,,Treaty 8 Tribal Association,Dane-Zaa / Nēhiyawēwin,,,,,http://www.westmo.org/,Moberly Lake,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
786,Westbank,,,,,Okanagan Nation Alliance,Nsyilxcən,,,,,https://www.wfn.ca/,Kelowna,Morning Star Padilla,17Aug2018,,,,,,,,,,,,,,,
787,Wet'suwet'en (People),,Omineca,,,Carrier Sekani Tribal Council,Witsuwit'en,,,,,http://www.wetsuweten.com/,Burns Lake,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
788,Whale Cove,,,"ᑎᑭᕋᕐᔪᐊᖅ
 Tikirarjuaq
 Tikiraryuaq",Inuit,"Hamlet, Kivalliq Region, NLCA",[Kivalliq?] Inuktitut,Nunavut Land Claim Agreement (NLCA),n/a,,62°10′22″N 092°34′46″W Nunavut,"ICSP Toolkit Community Profiles http://www.buildingnunavut.com/en/communityprofiles/communityprofiles.asp
GN document ""Community_Name""
Wikipedia","Inuktitut name means ""long point""",Carol Rigby,08Mar2019,,,,,,,,,,,,,,,
789,Whapmagoostui First Nation,,,Première nation de Whapmagoostui,"Cree, Inuit",Grand Council of the Crees/ Eeyou Istchee,"Cree
French
English",James Bay and Northern Quebec Agreement,95,,"James Bay,Nunavik, Quebec, Canada.","http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNGovernance.aspx?BAND_NUMBER=95
http://www.whapmagoostuifn.com/culture/#history
https://www.cngov.ca/community-culture/communities/
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_whapmagoostui-eng.html",LC auth : http://id.loc.gov/authorities/names/no2015136853.html ; wikidata: https://www.wikidata.org/wiki/Q32930007 ;,Robin Desmeules,Aug 23,,,,,,,,,,,,,,,
790,Whatı̀,,Lac La Martre / Wha Ti,,,,,Treaty 11,n/a,,63°08'N/117°16'W / 85-N,NWT Place Name Gazette,"Changed from Lac La Martre to Wha Ti Jan. 1, 1996, named for lake. Changed from Wha Ti Aug. 4, 2005. Also 'Tsǫ́tı̀' (fouled water lake) or 'Mı̨̀ne Kǫ̀ Golàa' (net fishing place with houses); Whatı̀: ""marten lake""","Lisc Daley
(Tim Knight)",08Jun2019,,,,,,,,,,,,,,,
791,Whispering Pines/Clinton Indian Band,,,Stil’qw/Pelltíq’t,,Shuswap Nation Tribal Council,Secwepemctsín,,,,,https://www.wpcib.com/,Kamloops,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
